Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
166,'591,Panama,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,15.5,E
166,'591,Panama,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,15.2,E
166,'591,Panama,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,18.9,E
166,'591,Panama,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,17.0,E
166,'591,Panama,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.7,E
166,'591,Panama,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.6,E
166,'591,Panama,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.6,E
166,'591,Panama,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.8,E
166,'591,Panama,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.7,E
169,'600,Paraguay,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.43,E
169,'600,Paraguay,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.511,E
169,'600,Paraguay,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.519,E
169,'600,Paraguay,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.543,E
169,'600,Paraguay,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.867,E
169,'600,Paraguay,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.474,E
169,'600,Paraguay,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.809,E
169,'600,Paraguay,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.826,E
169,'600,Paraguay,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.724,E
169,'600,Paraguay,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.455,E
169,'600,Paraguay,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.142,E
169,'600,Paraguay,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,19.9,E
169,'600,Paraguay,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,18.3,E
169,'600,Paraguay,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,17.7,E
169,'600,Paraguay,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,20.3,E
169,'600,Paraguay,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,20.4,E
169,'600,Paraguay,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,1.3,E
169,'600,Paraguay,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,1.2,E
169,'600,Paraguay,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,1.2,E
169,'600,Paraguay,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,1.3,E
169,'600,Paraguay,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,1.4,E
170,'604,Peru,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.084,E
170,'604,Peru,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.062,E
170,'604,Peru,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.098,E
170,'604,Peru,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.133,E
170,'604,Peru,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.334,E
170,'604,Peru,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.591,E
170,'604,Peru,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.898,E
170,'604,Peru,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.35,E
170,'604,Peru,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.552,E
170,'604,Peru,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.57,E
170,'604,Peru,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.122,E
170,'604,Peru,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,26.6,E
170,'604,Peru,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,23.5,E
170,'604,Peru,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,21.4,E
170,'604,Peru,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,34.2,E
170,'604,Peru,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,25.7,E
170,'604,Peru,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,8.4,E
170,'604,Peru,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,7.6,E
170,'604,Peru,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,7.0,E
170,'604,Peru,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,11.4,E
170,'604,Peru,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,8.6,E
171,'608,Philippines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.843,E
171,'608,Philippines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.994,E
171,'608,Philippines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,4.054,E
171,'608,Philippines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,4.118,E
171,'608,Philippines,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.364,E
171,'608,Philippines,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.684,E
171,'608,Philippines,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.095,E
171,'608,Philippines,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.319,E
171,'608,Philippines,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.953,E
171,'608,Philippines,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.591,E
171,'608,Philippines,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.201,E
171,'608,Philippines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,70.1,E
171,'608,Philippines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,70.0,E
171,'608,Philippines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,68.4,E
171,'608,Philippines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,74.2,E
171,'608,Philippines,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,74.0,E
171,'608,Philippines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,74.8,E
171,'608,Philippines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,76.0,E
171,'608,Philippines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,75.5,E
171,'608,Philippines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,83.2,E
171,'608,Philippines,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,84.3,E
173,'616,Poland,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.909,E
173,'616,Poland,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.986,E
173,'616,Poland,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.162,E
173,'616,Poland,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.21,E
173,'616,Poland,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.155,E
173,'616,Poland,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.318,E
173,'616,Poland,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.584,E
173,'616,Poland,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.377,E
173,'616,Poland,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.89,E
173,'616,Poland,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.651,E
173,'616,Poland,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.09,E
173,'616,Poland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,1.0,E
173,'616,Poland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,1.5,E
173,'616,Poland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,1.1,E
173,'616,Poland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,1.3,E
173,'616,Poland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.5,E
173,'616,Poland,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.4,E
173,'616,Poland,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.6,E
173,'616,Poland,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.4,E
173,'616,Poland,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.5,E
173,'616,Poland,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.2,E
174,'620,Portugal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.513,E
174,'620,Portugal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.596,E
174,'620,Portugal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.673,E
174,'620,Portugal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.642,E
174,'620,Portugal,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.651,E
174,'620,Portugal,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.271,E
174,'620,Portugal,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.583,E
174,'620,Portugal,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.275,E
174,'620,Portugal,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.62,E
174,'620,Portugal,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.687,E
174,'620,Portugal,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.078,E
174,'620,Portugal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,1.1,E
174,'620,Portugal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,1.1,E
174,'620,Portugal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,0.5,E
174,'620,Portugal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,1.4,E
174,'620,Portugal,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,1.2,E
174,'620,Portugal,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.1,E
174,'620,Portugal,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.1,E
174,'620,Portugal,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.1,E
174,'620,Portugal,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.1,E
174,'620,Portugal,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.1,E
179,'634,Qatar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.375,E
179,'634,Qatar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.426,E
179,'634,Qatar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.484,E
179,'634,Qatar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.577,E
179,'634,Qatar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.708,E
179,'634,Qatar,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.344,E
179,'634,Qatar,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.679,E
179,'634,Qatar,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.311,E
179,'634,Qatar,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.493,E
179,'634,Qatar,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.478,E
179,'634,Qatar,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.071,E
179,'634,Qatar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
179,'634,Qatar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
179,'634,Qatar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
179,'634,Qatar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
179,'634,Qatar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
179,'634,Qatar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
179,'634,Qatar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
179,'634,Qatar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
179,'634,Qatar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
179,'634,Qatar,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
117,'410,Republic of Korea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,4.712,E
117,'410,Republic of Korea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,4.9,E
117,'410,Republic of Korea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,4.831,E
117,'410,Republic of Korea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,5.111,E
117,'410,Republic of Korea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,5.34,E
117,'410,Republic of Korea,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.485,E
117,'410,Republic of Korea,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.188,E
117,'410,Republic of Korea,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.365,E
117,'410,Republic of Korea,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.265,E
117,'410,Republic of Korea,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,1.331,E
117,'410,Republic of Korea,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.078,E
117,'410,Republic of Korea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,2.2,E
117,'410,Republic of Korea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,2.0,E
117,'410,Republic of Korea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,1.7,E
117,'410,Republic of Korea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,2.2,E
117,'410,Republic of Korea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,1.5,E
117,'410,Republic of Korea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,1.2,E
117,'410,Republic of Korea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,1.0,E
117,'410,Republic of Korea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.9,E
117,'410,Republic of Korea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,1.2,E
117,'410,Republic of Korea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.8,E
146,'498,Republic of Moldova,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.46,E
146,'498,Republic of Moldova,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.571,E
146,'498,Republic of Moldova,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.687,E
146,'498,Republic of Moldova,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.814,E
146,'498,Republic of Moldova,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.998,E
146,'498,Republic of Moldova,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.462,E
146,'498,Republic of Moldova,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.746,E
146,'498,Republic of Moldova,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.36,E
146,'498,Republic of Moldova,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.339,E
146,'498,Republic of Moldova,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.432,E
146,'498,Republic of Moldova,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.121,E
146,'498,Republic of Moldova,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,3.5,E
146,'498,Republic of Moldova,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,2.8,E
146,'498,Republic of Moldova,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,3.3,E
146,'498,Republic of Moldova,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,7.0,E
146,'498,Republic of Moldova,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,3.8,E
146,'498,Republic of Moldova,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.1,E
146,'498,Republic of Moldova,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.1,E
146,'498,Republic of Moldova,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.1,E
146,'498,Republic of Moldova,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.2,E
146,'498,Republic of Moldova,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.1,E
183,'642,Romania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.921,E
183,'642,Romania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.97,E
183,'642,Romania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.133,E
183,'642,Romania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.207,E
183,'642,Romania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.253,E
183,'642,Romania,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.358,E
183,'642,Romania,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.945,E
183,'642,Romania,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.351,E
183,'642,Romania,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.497,E
183,'642,Romania,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.697,E
183,'642,Romania,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.073,E
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,11.9,E
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,7.2,E
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,8.8,E
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,8.4,E
183,'642,Romania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,7.2,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,2.3,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,1.4,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,1.7,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,1.6,E
183,'642,Romania,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,1.4,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.149,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.197,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.264,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.42,E
185,'643,Russian Federation,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.678,E
185,'643,Russian Federation,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.36,E
185,'643,Russian Federation,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.98,E
185,'643,Russian Federation,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.191,E
185,'643,Russian Federation,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.739,E
185,'643,Russian Federation,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.745,E
185,'643,Russian Federation,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.135,E
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,3.3,E
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,2.9,E
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,2.5,E
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,2.8,E
185,'643,Russian Federation,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,2.6,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,4.7,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,4.2,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,3.6,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,4.0,E
185,'643,Russian Federation,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,3.7,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.609,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.483,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.537,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.698,E
184,'646,Rwanda,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,2.718,E
184,'646,Rwanda,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.58,E
184,'646,Rwanda,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.919,E
184,'646,Rwanda,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.136,E
184,'646,Rwanda,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.303,E
184,'646,Rwanda,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.481,E
184,'646,Rwanda,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.19,E
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,87.0,E
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,83.9,E
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,81.9,E
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,84.6,E
184,'646,Rwanda,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,82.0,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,10.6,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,10.5,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,10.5,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,11.1,E
184,'646,Rwanda,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,11.0,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.998,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.179,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.31,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.405,E
188,'659,Saint Kitts and Nevis,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.526,E
188,'659,Saint Kitts and Nevis,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.425,E
